url	page_url	kind	fname	out_rel	size	status
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323527942054769.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933012.htm	attachment	8.政府性基金预算财政拨款收入支出决算表.xls	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933012/attachments/8.政府性基金预算财政拨款收入支出决算表.xls	19456	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323527942057425.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933012.htm	attachment	10.政府采购情况表.xls	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933012/attachments/10.政府采购情况表.xls	18944	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323527942057832.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933012.htm	attachment	9.部门决算相关信息统计表.xls	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933012/attachments/9.部门决算相关信息统计表.xls	20480	done
http://czj.putian.gov.cn/ptczjup/file/20171119/20171119200145_8933.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933014.htm	attachment	收支决算总表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933014/attachments/收支决算总表.xls	23552	done
http://czj.putian.gov.cn/ptczjup/file/20171119/20171119200256_3308.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933014.htm	attachment	收入决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933014/attachments/收入决算表.xls	26112	done
http://czj.putian.gov.cn/ptczjup/file/20171119/20171119200319_4090.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933014.htm	attachment	支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933014/attachments/支出决算表.xls	26624	done
http://czj.putian.gov.cn/ptczjup/file/20171119/20171119200332_7996.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933014.htm	attachment	财政拨款收入支出决算总表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933014/attachments/财政拨款收入支出决算总表.xls	23040	done
http://czj.putian.gov.cn/ptczjup/file/20171119/20171119200510_1902.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933014.htm	attachment	一般公共预算财政拨款支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933014/attachments/一般公共预算财政拨款支出决算表.xls	22528	done
http://czj.putian.gov.cn/ptczjup/file/20171119/20171119200525_3621.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933014.htm	attachment	一般公共预算财政拨款支出决算明细表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933014/attachments/一般公共预算财政拨款支出决算明细表.xls	20480	done
http://czj.putian.gov.cn/ptczjup/file/20171119/20171119200539_8152.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933014.htm	attachment	一般公共预算财政拨款基本支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933014/attachments/一般公共预算财政拨款基本支出决算表.xls	30208	done
http://czj.putian.gov.cn/ptczjup/file/20171119/20171119200553_0808.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933014.htm	attachment	政府性基金预算财政拨款收入支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933014/attachments/政府性基金预算财政拨款收入支出决算表.xls	22016	done
http://czj.putian.gov.cn/ptczjup/file/20171119/20171119200606_1746.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933014.htm	attachment	部门决算相关信息统计表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933014/attachments/部门决算相关信息统计表.xls	41472	done
http://czj.putian.gov.cn/ptczjup/file/20171119/20171119200617_3465.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933014.htm	attachment	政府采购情况表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933014/attachments/政府采购情况表.xls	20992	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528007524106.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933020.htm	attachment	收入决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933020/attachments/收入决算表.xls	10240	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528007527159.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933020.htm	attachment	收支决算总表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933020/attachments/收支决算总表.xls	8192	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528007528244.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933020.htm	attachment	支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933020/attachments/支出决算表.xls	10752	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528007670588.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933020.htm	attachment	政府采购情况表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933020/attachments/政府采购情况表.xls	6144	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528007670763.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933020.htm	attachment	一般公共预算财政拨款支出决算明细表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933020/attachments/一般公共预算财政拨款支出决算明细表.xls	6144	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528007671994.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933020.htm	attachment	政府性基金预算财政拨款收入支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933020/attachments/政府性基金预算财政拨款收入支出决算表.xls	6144	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528007672234.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933020.htm	attachment	财政拨款收入支出决算总表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933020/attachments/财政拨款收入支出决算总表.xls	8192	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528007675098.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933020.htm	attachment	一般公共财政拨款支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933020/attachments/一般公共财政拨款支出决算表.xls	8192	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528007676653.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933020.htm	attachment	部门决算相关信息统计表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933020/attachments/部门决算相关信息统计表.xls	7168	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528007676696.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933020.htm	attachment	一般公共预算财政拨款基本支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933020/attachments/一般公共预算财政拨款基本支出决算表.xls	14336	done
http://czj.putian.gov.cn/ptczjup/file/20171106/20171106091152_0935.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933021.htm	attachment	2016年度部门决算相关信息统计表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933021/attachments/2016年度部门决算相关信息统计表.xls	19456	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528037992062.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933021.htm	attachment	2016年度收入决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933021/attachments/2016年度收入决算表.xls	22016	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528037999906.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933021.htm	attachment	2016年度收支决算总表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933021/attachments/2016年度收支决算总表.xls	21504	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528038301647.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933021.htm	attachment	2016年度支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933021/attachments/2016年度支出决算表.xls	22016	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528039399922.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933021.htm	attachment	2016年度财政拨款收支决算总表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933021/attachments/2016年度财政拨款收支决算总表.xls	19968	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528039709402.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933021.htm	attachment	2016年度一般公共财政拨款支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933021/attachments/2016年度一般公共财政拨款支出决算表.xls	18944	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528039865964.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933021.htm	attachment	2016年度一般公共预算财政拨款支出决算明细表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933021/attachments/2016年度一般公共预算财政拨款支出决算明细表.xls	17408	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528040023279.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933021.htm	attachment	2016年度一般公共预算财政拨款基本支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933021/attachments/2016年度一般公共预算财政拨款基本支出决算表.xls	26112	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528040173224.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933021.htm	attachment	2016年度政府性基金支出决算表（本表无数据）	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933021/attachments/2016年度政府性基金支出决算表（本表无数据）.xls	19968	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528040332188.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933021.htm	attachment	2016年度政府采购情况表（本表无数据）	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933021/attachments/2016年度政府采购情况表（本表无数据）.xls	20480	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528059552042.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933024.htm	attachment	附件3：支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933024/attachments/附件3：支出决算表.xls	23552	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528059552455.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933024.htm	attachment	附件5：一般公共预算财政拨款支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933024/attachments/附件5：一般公共预算财政拨款支出决算表.xls	20480	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528059553925.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933024.htm	attachment	附件2：收入决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933024/attachments/附件2：收入决算表.xls	23552	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528059554648.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933024.htm	attachment	附件4：财政拨款收入支出决算总表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933024/attachments/附件4：财政拨款收入支出决算总表.xls	21504	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528059558568.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933024.htm	attachment	附件1：收支决算总表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933024/attachments/附件1：收支决算总表.xls	21504	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528059701045.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933024.htm	attachment	附件8：政府性基金预算财政拨款收入支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933024/attachments/附件8：政府性基金预算财政拨款收入支出决算表.xls	19968	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528059702153.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933024.htm	attachment	附件9：部门决算相关信息统计表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933024/attachments/附件9：部门决算相关信息统计表.xls	20480	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528059704455.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933024.htm	attachment	附件6：一般公共预算财政拨款支出决算明细表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933024/attachments/附件6：一般公共预算财政拨款支出决算明细表.xls	18432	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528059706337.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933024.htm	attachment	附件10：政府采购情况表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933024/attachments/附件10：政府采购情况表.xls	18944	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528059708124.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933024.htm	attachment	附件7：一般公共预算财政拨款基本支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933024/attachments/附件7：一般公共预算财政拨款基本支出决算表.xls	28160	done
http://czj.putian.gov.cn/ptczjup/file/20171103/20171103153036_9833.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	政府性基金预算财政拨款收入支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/政府性基金预算财政拨款收入支出决算表.xls	19968	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528078140652.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	收支决算总表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/收支决算总表.xls	8192	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528078300022.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	W020180323528078300022.xls	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/W020180323528078300022.xls	8192	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528078301856.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	收入决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/收入决算表.xls	23040	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528078305893.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	W020180323528078305893.xls	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/W020180323528078305893.xls	22528	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528078308795.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	支出决算	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/支出决算.xls	23040	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528078453930.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	财政拨款收入支出决算总表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/财政拨款收入支出决算总表.xls	22528	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528078455589.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	公共财政拨款支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/公共财政拨款支出决算表.xls	21504	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528078455602.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	一般公共预算财政拨款支出决算明细表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/一般公共预算财政拨款支出决算明细表.xls	6144	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528078457729.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	W020180323528078457729.xls	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/W020180323528078457729.xls	21504	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528078613353.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	.	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/file.xls	6144	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528078615551.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	政府采购情况表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/政府采购情况表.xls	20480	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528078618389.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	.部门决算相关信息统计表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/部门决算相关信息统计表.xls	21504	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528078618603.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933025.htm	attachment	一般公共预算财政拨款基本支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933025/attachments/一般公共预算财政拨款基本支出决算表.xls	28672	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528341741424.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933053.htm	attachment	支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933053/attachments/支出决算表.xls	11776	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528341742658.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933053.htm	attachment	收入决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933053/attachments/收入决算表.xls	9216	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528341744336.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933053.htm	attachment	收支决算总表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933053/attachments/收支决算总表.xls	8192	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528341893119.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933053.htm	attachment	财政拨款收入支出决算总表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933053/attachments/财政拨款收入支出决算总表.xls	11264	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528341893289.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933053.htm	attachment	政府性基金预算财政拨款收入支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933053/attachments/政府性基金预算财政拨款收入支出决算表.xls	10752	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528341894242.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933053.htm	attachment	部门决算相关信息统计表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933053/attachments/部门决算相关信息统计表.xls	7168	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528341896875.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933053.htm	attachment	一般公共预算财政拨款基本支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933053/attachments/一般公共预算财政拨款基本支出决算表.xls	17920	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528341897516.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933053.htm	attachment	一般公共预算财政拨款支出决算表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933053/attachments/一般公共预算财政拨款支出决算表.xls	10240	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528341899052.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933053.htm	attachment	一般公共预算财政拨款支出决算明细表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933053/attachments/一般公共预算财政拨款支出决算明细表.xls	6144	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323528342051816.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170918_933053.htm	attachment	政府采购情况表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933053/attachments/政府采购情况表.xls	10752	done
http://czj.putian.gov.cn/ptczjup/file/20171105/20171105162746_1091.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170919_933007.htm	attachment	/ptczjup/file/20171105/20171105162746_1091.xls	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/933007/attachments/_ptczjup_file_20171105_20171105162746_1091.xls	46592	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/W020180323527818145831.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170920_932992.htm	attachment	莆田市工商局2016年度决算公开附表	ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/932992/attachments/莆田市工商局2016年度决算公开附表.xls	75264	done
http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/ptczjup/file/20171103/20171103160038_2028.xls	http://czj.putian.gov.cn/ztlm/sjyjsgkpt/bmyjsgk/bmjs/201709/t20170920_933005.htm	attachment	莆田市农机总站2016年部门决算公开表			failed
